CustomerID,Name,Email,PurchaseDate,Product,Quantity,UnitPrice,TotalAmount
CUST04622,Susan Ward,fordjoshua@example.org,24/5/2019,Router,1,80,80
CUST04623,Joshua Adams,kwilliams@example.org,26/9/2021,Speaker,4,180,720
CUST04624,Michael Cannon,bennettcaitlin@example.com,18/2/2023,Tablet,5,400,2000
CUST04625,Erin Leach,kjackson@example.com,18/10/2022,Keyboard,4,100,400
CUST04626,Joshua Woodard,chadbailey@example.com,9/9/2021,USB Flash Drive,2,20,40
CUST04627,James Wells,sheilawhitehead@example.org,21/11/2023,Router,2,80,160
CUST04628,Alicia Gonzalez,hartmanantonio@example.net,18/2/2018,Laptop,3,1000,3000
CUST04629,Laura Coleman,vjohnson@example.com,8/11/2016,Smartphone,5,700,3500
CUST04630,George Aguilar,harveychristopher@example.org,28/2/2023,Smartphone,3,700,2100
CUST04631,Melinda Tucker,eowens@example.net,12/2/2019,Speaker,4,180,720
CUST04632,Mr. George Mcdonald,davisjose@example.net,10/8/2015,Keyboard,1,100,100
CUST04633,Michael Black,icarter@example.com,6/7/2023,Printer,4,250,1000
CUST04634,Kimberly Brown,hhamilton@example.com,25/12/2015,Camera,1,500,500
CUST04635,James Stevens,danielle97@example.org,16/1/2023,Microphone,5,130,650
CUST04636,Joel Stewart,brianmiller@example.net,3/8/2019,Camera,1,500,2000
CUST04637,Patricia Mills,grantmiller@example.org,30/6/2016,Headphones,3,150,450
CUST04638,Amanda Walsh,danieljames@example.net,26/11/2021,Keyboard,4,100,400
CUST04639,Jacob Miller,nelsonconnor@example.org,19/1/2022,Microphone,4,130,520
CUST04640,Robert Keller,laura90@example.com,13/5/2017,Speaker,5,180,900
CUST04641,Kathy Lopez MD,karlgrant@example.com,18/8/2019,External Hard Drive,4,120,480
CUST04642,Donald Gonzalez,bsherman@example.net,15/3/2022,Keyboard,3,100,300
CUST04643,Julie Cummings,vickiegreen@example.com,30/9/2018,Laptop,2,1000,2000
CUST04644,Jennifer Johnson,fsalinas@example.com,30/11/2014,Microphone,1,130,130
CUST04645,Brandon Franco,vincentdylan@example.com,6/12/2020,Smartwatch,4,200,800
CUST04646,Darren Randolph,leeamanda@example.com,22/7/2016,USB Flash Drive,4,20,80
CUST04647,Roberto Buck,rachelhanson@example.net,18/2/2024,Smartphone,4,700,2800
CUST04648,Kenneth Morgan,griffinfrank@example.com,13/7/2020,Headphones,1,150,150
CUST04649,Dennis Barber,sgonzales@example.org,20/3/2015,Headphones,4,150,600
CUST04650,Phillip Stewart,walkerlisa@example.org,20/9/2019,Mouse,3,50,150
CUST04651,Jerome Diaz,sarahbarrera@example.com,21/6/2020,Laptop,3,1000,3000
CUST04652,Samantha Alvarez,bmcdaniel@example.com,3/7/2024,Smartwatch,1,200,200
CUST04653,Mary Carlson,lgray@example.com,16/12/2020,Keyboard,5,100,500
CUST04654,Ashley Guerrero,carlsoneric@example.net,28/3/2017,Mouse,3,50,150
CUST04655,Isaiah Herrera,kriggs@example.com,16/6/2024,Smartwatch,5,200,1000
CUST04656,Christopher Randolph,xpreston@example.com,11/6/2020,Laptop,4,1000,4000
CUST04657,Brenda Smith,rodriguezbrittany@example.org,4/4/2015,External Hard Drive,2,120,240
CUST04658,Suzanne Fletcher,nicholsonlindsey@example.net,1/8/2023,Camera,1,500,2000
CUST04659,Jerry Bryan,ftaylor@example.org,18/8/2023,External Hard Drive,3,120,360
CUST04660,Brendan Tucker,robinfarrell@example.org,28/4/2021,Camera,1,500,1000
CUST04661,Scott Brooks,joshuajacobson@example.net,30/12/2016,External Hard Drive,2,120,240
CUST04662,Robert Jones,cooperjasmine@example.net,7/5/2022,Headphones,5,150,750
CUST04663,Jessica Hawkins,okent@example.net,24/4/2021,Keyboard,2,100,200
CUST04664,Amanda Snow,jason49@example.com,9/2/2018,External Hard Drive,4,120,480
CUST04665,Abigail Hamilton,anthonyalex@example.org,10/3/2019,USB Flash Drive,4,20,80
CUST04666,Thomas Davis,jmartinez@example.org,16/12/2022,Keyboard,5,100,500
CUST04667,Mark Robertson,james28@example.org,19/12/2018,Headphones,5,150,750
CUST04668,William Dennis,beth65@example.com,9/3/2017,Mouse,1,50,50
CUST04669,Stephanie Smith,jerome03@example.org,2/8/2024,Camera,1,500,1000
CUST04670,Michael Mason,andrewruiz@example.org,31/1/2024,Router,4,80,320
CUST04671,James Sanford,elizabeth74@example.net,12/2/2015,Smartwatch,2,200,400
CUST04672,Dr. Edwin Mcmahon,jeremysuarez@example.org,20/10/2023,Tablet,1,400,400
CUST04673,Mary Thompson,ryanhill@example.org,28/1/2015,Monitor,1,300,300
CUST04674,Mrs. Victoria Rogers,efreeman@example.org,14/12/2022,Mouse,2,50,100
CUST04675,Veronica Padilla,nicole64@example.org,18/2/2023,Tablet,2,400,800
CUST04676,Tanya Dominguez,udouglas@example.com,1/7/2024,USB Flash Drive,4,20,80
CUST04677,Andrew Myers,morenolisa@example.net,14/5/2020,Speaker,3,180,540
CUST04678,Steven Tanner,melodymccoy@example.com,27/1/2019,Camera,1,500,2000
CUST04679,Heather Martin,parkerleslie@example.net,7/10/2018,Mouse,4,50,200
CUST04680,Max Macias,uwells@example.net,27/5/2015,Microphone,4,130,520
CUST04681,Mr. Steven Chandler,morganfox@example.net,6/2/2024,USB Flash Drive,1,20,20
CUST04682,Karen Woods,benjamin19@example.net,8/10/2016,Keyboard,1,100,100
CUST04683,Bradley Rollins,alexandra88@example.org,27/4/2023,Speaker,3,180,540
CUST04684,Travis Griffith,andersoncody@example.org,19/7/2017,Headphones,1,150,150
CUST04685,Jackie Bowen,james83@example.org,24/7/2018,USB Flash Drive,5,20,100
CUST04686,Rebekah Lindsey,abrown@example.com,9/12/2023,Printer,4,250,1000
CUST04687,Kyle Underwood,collinstiffany@example.net,14/7/2024,Speaker,5,180,900
CUST04688,Christopher Harris,nmarshall@example.net,7/5/2017,Keyboard,2,100,200
CUST04689,Nicole Johnson,jacqueline28@example.com,21/7/2023,Printer,1,250,250
CUST04690,John Thompson,jodyrobinson@example.net,9/6/2024,Camera,1,500,1500
CUST04691,Ashley Wheeler,rbecker@example.com,4/5/2020,Speaker,1,180,180
CUST04692,Lauren Ryan,christopher57@example.com,1/4/2022,Headphones,1,150,150
CUST04693,Darius Dominguez,patriciajohnson@example.org,17/2/2017,External Hard Drive,4,120,480
CUST04694,Adam Nolan,williamsrobert@example.org,23/8/2018,Microphone,4,130,520
CUST04695,Emily Walker,scottsantiago@example.net,3/8/2019,Smartphone,3,700,2100
CUST04696,Jeff Hunt,wchristian@example.org,4/12/2022,Smartphone,2,700,1400
CUST04697,Traci Alexander,elizabeth39@example.net,12/12/2021,USB Flash Drive,4,20,80
CUST04698,Jennifer Brown,nlopez@example.org,8/8/2018,Microphone,3,130,390
CUST04699,Timothy Ramsey,pevans@example.net,3/3/2022,Router,4,80,320
CUST04700,Laura Rodriguez,julieturner@example.com,25/4/2021,Tablet,1,400,400
CUST04701,Catherine Lee,figueroajulia@example.net,4/3/2018,Router,3,80,240
CUST04702,Bianca Cooper,goodmangeorge@example.net,22/11/2023,Smartwatch,1,200,200
CUST04703,Jonathan Neal II,stanleyjoseph@example.com,22/6/2022,Monitor,3,300,900
CUST04704,John Hardy,lisa24@example.net,12/9/2024,Smartphone,5,700,3500
CUST04705,Stacy Anderson,sgarcia@example.com,14/2/2021,Headphones,2,150,300
CUST04706,Christine Robertson,ballardscott@example.org,8/4/2021,Router,2,80,160
CUST04707,Elizabeth Conley,ishelton@example.org,13/7/2017,Router,3,80,240
CUST04708,Matthew Sherman,michaeljones@example.org,5/5/2024,Printer,5,250,1250
CUST04709,William Morrison,david97@example.com,23/1/2023,Microphone,2,130,260
CUST04710,Alyssa Jimenez,jeffersonmatthew@example.com,11/10/2024,USB Flash Drive,4,20,80
CUST04711,Stephen Roberts,jennifermorgan@example.org,10/4/2023,Microphone,4,130,520
CUST04712,Mary Barrera,morriswhitney@example.net,20/9/2019,Mouse,5,50,250
CUST04713,Lindsey Reed,hudsonstephanie@example.net,24/12/2023,Smartwatch,5,200,1000
CUST04714,Lori Andrade,emccarthy@example.org,28/10/2019,Smartwatch,5,200,1000
CUST04715,James Casey,sydney21@example.net,1/2/2020,Headphones,4,150,600
CUST04716,Jennifer Munoz,juliegibbs@example.net,20/3/2016,Camera,1,500,2000
CUST04717,Angela Hess DDS,colelane@example.org,14/11/2016,Smartphone,1,700,700
CUST04718,Kyle Murphy,jonathan68@example.net,17/8/2023,Tablet,1,400,400
CUST04719,Tyler Marshall,ewilliams@example.org,10/12/2022,Smartphone,3,700,2100
CUST04720,Kathleen Roy,mary91@example.org,19/3/2024,Headphones,1,150,150
CUST04721,Francisco Craig,hancockrachel@example.org,21/3/2021,Router,3,80,240
CUST04722,Michael Rivas,robert88@example.org,23/2/2017,Printer,2,250,500
CUST04723,Natalie Huynh,bprice@example.org,11/6/2019,External Hard Drive,5,120,600
CUST04724,Kathleen Ellis,johnsonryan@example.net,1/8/2017,External Hard Drive,1,120,120
CUST04725,Maxwell Richard,stefanie27@example.com,8/11/2017,Keyboard,5,100,500
CUST04726,George Romero,sharoncain@example.net,15/5/2021,Microphone,3,130,390
CUST04727,John Phillips,lamemily@example.net,9/2/2016,External Hard Drive,1,120,120
CUST04728,William Rodriguez,djohnston@example.net,23/11/2017,External Hard Drive,1,120,120
CUST04729,Marcus Campbell,sarah86@example.net,6/6/2023,Microphone,1,130,130
CUST04730,Harry Lewis,jennifer06@example.com,21/6/2015,Microphone,5,130,650
CUST04731,Heather Mason,david13@example.net,20/12/2019,USB Flash Drive,3,20,60
CUST04732,Andrew Montgomery,olivia62@example.com,26/10/2014,Smartwatch,3,200,600
CUST04733,Tina Reynolds,brianowens@example.com,30/7/2019,USB Flash Drive,4,20,80
CUST04734,David Peters,elizabeth01@example.com,27/8/2016,External Hard Drive,1,120,120
CUST04735,Crystal Vincent,elizabeth32@example.net,19/1/2017,Smartphone,3,700,2100
CUST04736,Micheal Barnes,kingchristine@example.com,14/11/2022,Smartwatch,3,200,600
CUST04737,Brian Brown,jillvasquez@example.com,15/3/2022,Microphone,4,130,520
CUST04738,Jeremy Reese,ngray@example.org,1/9/2022,Headphones,4,150,600
CUST04739,Sarah Carlson,nicholas20@example.com,14/12/2015,Camera,1,500,2000
CUST04740,Mr. Zachary Decker Jr.,amysimmons@example.com,24/7/2023,Laptop,2,1000,2000
CUST04741,Jessica Houston,anthony39@example.net,12/1/2018,USB Flash Drive,3,20,60
CUST04742,Lauren Williams,sjacobs@example.com,20/7/2015,Monitor,5,300,1500
CUST04743,Karen Villarreal,nelsonjessica@example.org,1/4/2017,Smartwatch,4,200,800
CUST04744,Christine Stevens,nathaniel06@example.com,22/1/2019,Router,1,80,80
CUST04745,Christopher Young,vshannon@example.net,31/7/2015,Mouse,5,50,250
CUST04746,Alyssa Warren,clarktimothy@example.com,21/9/2016,Speaker,5,180,900
CUST04747,Andrea Keller,berryeric@example.net,21/10/2020,Speaker,4,180,720
CUST04748,Carrie Stevens,dawsonlynn@example.net,25/12/2020,Camera,1,500,2000
CUST04749,Dustin Pugh,david31@example.com,2/12/2017,Headphones,2,150,300
CUST04750,Amanda Wright,andersonchristopher@example.com,8/9/2024,Camera,1,500,500
CUST04751,Stephanie Brown,gkent@example.com,5/11/2023,USB Flash Drive,3,20,60
CUST04752,Stephen Ramos,patrickkemp@example.net,31/8/2024,Router,5,80,400
CUST04753,Bruce Duncan,robert28@example.com,13/12/2023,Printer,2,250,500
CUST04754,Melissa Hall,milesaaron@example.org,1/7/2021,USB Flash Drive,4,20,80
CUST04755,Tristan Martin,keithwatkins@example.net,8/5/2019,Mouse,4,50,200
CUST04756,Matthew Jenkins,ajones@example.org,18/10/2019,Headphones,2,150,300
CUST04757,Natasha Mendez,tara71@example.net,4/10/2020,External Hard Drive,5,120,600
CUST04758,Stephen Leonard,colleenmay@example.net,15/11/2020,Smartphone,5,700,3500
CUST04759,Laurie Johnson,barrymark@example.org,28/10/2021,External Hard Drive,3,120,360
CUST04760,Christopher Patton,daniel79@example.net,10/11/2023,Microphone,1,130,130
CUST04761,Jasmine Diaz,spowell@example.org,28/7/2022,Smartwatch,1,200,200
CUST04762,Donna Shaffer,emcdonald@example.com,23/11/2016,Tablet,3,400,1200
CUST04763,Jerry Le,jessica14@example.org,23/6/2016,Smartwatch,5,200,1000
CUST04764,Crystal Rojas,chale@example.org,3/9/2017,Smartphone,5,700,3500
CUST04765,Jodi Melton,milesjose@example.org,6/9/2021,Smartphone,4,700,2800
CUST04766,Kaitlyn Meyer,stephen45@example.org,16/1/2020,Smartwatch,4,200,800
CUST04767,Katrina Hayes,frenchmichael@example.net,1/10/2018,Keyboard,3,100,300
CUST04768,Patricia Myers,justinking@example.net,29/12/2023,Headphones,1,150,150
CUST04769,Tanya Johnson,martinezgloria@example.com,23/9/2021,Camera,1,500,2500
CUST04770,Danielle Long,jimenezangela@example.com,25/2/2017,External Hard Drive,1,120,120
CUST04771,Jonathan Fernandez,gabrielmccoy@example.com,2/12/2017,External Hard Drive,5,120,600
CUST04772,Daniel Lopez,wshelton@example.org,29/5/2020,Printer,3,250,750
CUST04773,Brian Hernandez,brianwilliams@example.com,16/2/2017,Router,4,80,320
CUST04774,David Rodriguez,brownchloe@example.org,20/12/2022,Monitor,3,300,900
CUST04775,Shannon Allen,ehamilton@example.org,19/8/2018,Keyboard,1,100,100
CUST04776,Rodney Williams,mariabarnes@example.net,12/11/2020,Speaker,3,180,540
CUST04777,Richard Anderson,lorijohnson@example.com,9/1/2018,Keyboard,4,100,400
CUST04778,Jacob Hawkins,emily87@example.org,23/8/2019,Mouse,1,50,50
CUST04779,Beth Baird,jennifer56@example.org,29/12/2018,USB Flash Drive,3,20,60
CUST04780,Michael Lowery,jon13@example.org,25/8/2023,Smartwatch,4,200,800
CUST04781,Richard Hill,kristinataylor@example.org,22/5/2023,USB Flash Drive,5,20,100
CUST04782,Evelyn Moore DDS,abigailguerra@example.org,23/6/2015,Printer,3,250,750
CUST04783,Mike Stephens,turnerkevin@example.com,1/5/2019,Printer,2,250,500
CUST04784,Theresa Rios,traciemurphy@example.org,30/4/2020,External Hard Drive,1,120,120
CUST04785,Dale Blake,danafuentes@example.com,13/2/2017,Printer,5,250,1250
CUST04786,Ronald Glenn,mark84@example.com,27/8/2020,Speaker,2,180,360
CUST04787,Vincent Smith,mcguiretina@example.com,16/10/2022,External Hard Drive,2,120,240
CUST04788,Brooke Thompson,richard18@example.net,28/9/2022,Router,3,80,240
CUST04789,Samuel Lewis,douglas92@example.org,11/1/2019,Mouse,5,50,250
CUST04790,Shirley Levine,tamara99@example.com,21/7/2017,Speaker,3,180,540
CUST04791,Michelle Stark,carolyn80@example.net,21/3/2018,Speaker,1,180,180
CUST04792,Martha Lee,ashley73@example.com,19/4/2016,External Hard Drive,4,120,480
CUST04793,Laurie Ross,karen66@example.com,13/6/2023,Microphone,4,130,520
CUST04794,Ashley Adams MD,wilcoxlaura@example.net,15/7/2019,Speaker,4,180,720
CUST04795,Dr. Linda Freeman MD,christopherphillips@example.net,25/4/2016,Printer,5,250,1250
CUST04796,Tanner Rice,rebeccakline@example.com,6/1/2018,External Hard Drive,1,120,120
CUST04797,William Ferguson,elandry@example.net,20/10/2023,USB Flash Drive,1,20,20
CUST04798,Samantha Johnson,ghouston@example.net,2/1/2016,Mouse,5,50,250
CUST04799,Jenny Maddox,ohernandez@example.net,14/5/2019,Mouse,5,50,250
CUST04800,Kendra Welch,ucruz@example.net,13/11/2020,USB Flash Drive,3,20,60
CUST04801,Heather Warren DVM,adamfowler@example.com,3/10/2015,External Hard Drive,1,120,120
CUST04802,James Brown,brendasmith@example.net,17/6/2017,Smartphone,3,700,2100
CUST04803,Rhonda Brown,tanner69@example.org,29/10/2022,Printer,2,250,500
CUST04804,Manuel Mitchell,peterfarrell@example.com,28/9/2017,Mouse,1,50,50
CUST04805,Jonathon Harris,nicole41@example.net,19/10/2021,Keyboard,5,100,500
CUST04806,Natalie Hodges,etorres@example.net,11/8/2024,Camera,1,500,2500
CUST04807,Wendy White,wooddarrell@example.com,1/11/2019,Router,4,80,320
CUST04808,Jennifer Macdonald,rollinsdenise@example.com,26/2/2024,Smartwatch,2,200,400
CUST04809,Carlos Dunn,williamsalvin@example.org,12/8/2018,Microphone,1,130,130
CUST04810,Sherry Davis,jennifer85@example.org,23/11/2014,Headphones,1,150,150
CUST04811,Marvin Morales,david71@example.com,18/2/2017,Keyboard,5,100,500
CUST04812,Sandra Daniels,josephjohnson@example.com,31/10/2018,Router,1,80,80
CUST04813,Carol Davis,elloyd@example.net,22/3/2024,Headphones,5,150,750
CUST04814,Tammy Mccullough,alexander38@example.net,30/12/2019,Monitor,4,300,1200
CUST04815,Colton Parker,boydvictor@example.org,3/9/2018,Mouse,4,50,200
CUST04816,Susan Ewing,jessicabell@example.com,7/12/2014,External Hard Drive,5,120,600
CUST04817,Joshua Harrison,sandraperkins@example.net,10/9/2024,Smartwatch,3,200,600
CUST04818,Taylor Carter,campbellcynthia@example.com,2/9/2020,Headphones,4,150,600
CUST04819,Lisa Pratt,samantha64@example.org,4/5/2020,Microphone,1,130,130
CUST04820,Jennifer Payne,paul02@example.com,24/10/2019,Microphone,4,130,520
CUST04821,Kevin Phelps,eharrison@example.org,10/11/2023,Headphones,4,150,600
CUST04822,Donna Novak,snydercarlos@example.com,24/11/2015,Camera,1,500,2000
CUST04823,Natasha Carr,rsullivan@example.org,3/11/2016,Router,5,80,400
CUST04824,Kevin Hall,brianna57@example.net,30/4/2016,Keyboard,1,100,100
CUST04825,Danielle Rodriguez,ptate@example.com,21/6/2021,Camera,1,500,1000
CUST04826,Danielle Rollins,prestoncandice@example.net,30/9/2023,Speaker,2,180,360
CUST04827,John Snyder,ypeterson@example.org,3/3/2015,Smartwatch,1,200,200
CUST04828,Christopher Galloway,anewton@example.net,22/12/2014,Laptop,3,1000,3000
CUST04829,Sonya Hayes,pmccormick@example.net,2/7/2016,Keyboard,1,100,100
CUST04830,Allison Johnson,taylorjeffrey@example.org,25/7/2023,Keyboard,3,100,300
CUST04831,Andrea Lambert,connie05@example.com,29/9/2015,Speaker,1,180,180
CUST04832,Heidi Shannon,richard17@example.net,4/3/2016,Camera,1,500,2500
CUST04833,Shirley Lin,obrienclayton@example.net,9/9/2024,Router,4,80,320
CUST04834,Joseph Houston,aaron58@example.com,18/1/2020,Headphones,4,150,600
CUST04835,Erika Wilson,russelljonathan@example.net,19/1/2016,External Hard Drive,4,120,480
CUST04836,Jacob Green,jkidd@example.com,6/5/2015,Router,4,80,320
CUST04837,Felicia King,ahenry@example.com,29/9/2022,USB Flash Drive,3,20,60
CUST04838,James Adams,theresasutton@example.net,15/4/2023,USB Flash Drive,2,20,40
CUST04839,Jose Wilson,jacquelinehenry@example.net,2/4/2024,Mouse,3,50,150
CUST04840,Matthew Parker,bradleyjanet@example.com,17/11/2022,Microphone,2,130,260
CUST04841,Renee Moore,silvaedward@example.net,10/4/2020,Printer,3,250,750
CUST04842,Connie Flores,harrissteven@example.org,3/1/2015,Microphone,4,130,520
CUST04843,Dillon Mccoy,david63@example.net,21/7/2017,Monitor,1,300,300
CUST04844,Xavier Anderson,hansennicole@example.com,15/12/2017,Keyboard,3,100,300
CUST04845,Jessica Hall,xbrown@example.net,21/7/2022,Camera,1,500,1000
CUST04846,Michael Barry,bbartlett@example.org,21/5/2017,Router,1,80,80
CUST04847,Pamela Shepard,gardnerdale@example.com,14/1/2018,Microphone,1,130,130
CUST04848,Danielle Lewis,davidlopez@example.net,31/10/2014,Laptop,3,1000,3000
CUST04849,Matthew Castro,ymcmahon@example.org,10/5/2019,USB Flash Drive,3,20,60
CUST04850,Melissa Williams,tyronewade@example.com,16/10/2019,Keyboard,1,100,100
CUST04851,Brian Porter,amber14@example.net,1/10/2016,Smartphone,3,700,2100
CUST04852,Jordan Velasquez,brandi84@example.org,10/5/2022,USB Flash Drive,2,20,40
CUST04853,Adam Howard,fordsteven@example.net,6/2/2016,Smartphone,1,700,700
CUST04854,Jerry Mccann,richardspencer@example.com,28/4/2018,Smartphone,3,700,2100
CUST04855,Amy Atkins,wilsonanthony@example.com,17/3/2022,Mouse,5,50,250
CUST04856,Rebecca Camacho,james28@example.org,11/5/2024,USB Flash Drive,1,20,20
CUST04857,Laura Bowers,michaelsilva@example.com,4/10/2018,Keyboard,3,100,300
CUST04858,Steven Rogers,antoniolindsey@example.net,23/12/2017,Laptop,4,1000,4000
CUST04859,Steven Gardner,pfloyd@example.net,16/7/2021,Smartwatch,1,200,200
CUST04860,David Moore,caseybrittany@example.com,27/12/2016,Monitor,2,300,600
CUST04861,Carolyn Jones,tracymckenzie@example.com,16/9/2020,USB Flash Drive,5,20,100
CUST04862,Christopher Sanford,dustinjohnson@example.net,26/2/2018,Mouse,3,50,150
CUST04863,Tracy Rios,monica40@example.net,18/3/2024,Smartwatch,5,200,1000
CUST04864,Jason Vang,michelle47@example.net,11/2/2024,Camera,1,500,1500
CUST04865,Michael Friedman,ydavis@example.org,17/9/2024,External Hard Drive,1,120,120
CUST04866,Samantha Good,salasgary@example.com,5/7/2018,Microphone,2,130,260
CUST04867,Julie Willis,kdaniels@example.com,4/12/2020,Smartwatch,5,200,1000
CUST04868,Melissa Johnson,coxrebecca@example.com,12/9/2023,Laptop,2,1000,2000
CUST04869,Lisa Farmer,vincentmoore@example.org,15/2/2015,Laptop,2,1000,2000
CUST04870,Erin Roberts,melissa69@example.org,28/2/2019,Smartphone,3,700,2100
CUST04871,Holly Calderon DDS,gabriela69@example.com,10/2/2015,Microphone,5,130,650
CUST04872,Andrew Smith,andrew90@example.org,1/8/2017,USB Flash Drive,5,20,100
CUST04873,Patrick Branch,christopher39@example.net,22/2/2022,Keyboard,4,100,400
CUST04874,Nicole Hernandez,brendadyer@example.com,26/12/2023,Printer,5,250,1250
CUST04875,Edward Armstrong,lperez@example.org,11/3/2021,Camera,1,500,2500
CUST04876,George Lopez,nwade@example.org,13/7/2015,Router,4,80,320
CUST04877,Anthony Huynh,anna16@example.net,12/7/2017,Headphones,2,150,300
CUST04878,Kayla Perez,hodgedamon@example.net,11/1/2015,Microphone,2,130,260
CUST04879,Eric Walton,pwilson@example.com,20/3/2023,Smartphone,4,700,2800
CUST04880,Sheri Munoz,bradleyrandall@example.com,29/11/2014,Camera,1,500,1000
CUST04881,Jennifer Rogers,evanjohnston@example.org,10/7/2019,Monitor,2,300,600
CUST04882,Valerie Hancock,gnielsen@example.net,24/6/2018,Headphones,1,150,150
CUST04883,Melissa Arellano,pamela58@example.org,15/4/2019,Mouse,5,50,250
CUST04884,Kristin Leach,stevelam@example.org,7/9/2016,Headphones,4,150,600
CUST04885,Matthew Williamson,charlesrichardson@example.net,28/3/2016,Smartphone,3,700,2100
CUST04886,Andrea Cruz,ugreen@example.net,3/8/2020,Monitor,2,300,600
CUST04887,John Jenkins,cellison@example.org,24/4/2023,Speaker,1,180,180
CUST04888,Jeremy Wilcox,lmcintyre@example.net,23/2/2015,Tablet,2,400,800
CUST04889,Amanda Casey,erindavis@example.org,12/5/2017,Smartwatch,5,200,1000
CUST04890,Olivia Moreno,jacksonmichael@example.com,21/5/2018,Headphones,5,150,750
CUST04891,Kelly Bartlett,mcknighttroy@example.com,15/4/2022,Laptop,3,1000,3000
CUST04892,Stephanie May,kayla18@example.org,8/11/2017,Monitor,3,300,900
CUST04893,Matthew Roth,onealcrystal@example.com,2/3/2020,Tablet,1,400,400
CUST04894,Anthony Grimes,evanskaylee@example.net,22/11/2014,External Hard Drive,2,120,240
CUST04895,Eric Moore,stacey29@example.org,12/6/2022,USB Flash Drive,1,20,20
CUST04896,Morgan Lopez,gsmith@example.com,11/9/2015,Headphones,3,150,450
CUST04897,Jaime Ramirez,iancampbell@example.net,4/7/2019,Keyboard,2,100,200
CUST04898,Justin Turner,caseandrew@example.org,28/7/2020,USB Flash Drive,5,20,100
CUST04899,Heather Price,alvarezalison@example.org,3/8/2018,USB Flash Drive,4,20,80
CUST04900,Joshua Ramirez,clarkisabel@example.com,14/7/2015,USB Flash Drive,1,20,20
CUST04901,Christopher Evans,jacksonrachel@example.com,27/10/2022,USB Flash Drive,5,20,100
CUST04902,Matthew Russell,juliamiller@example.net,23/1/2022,Headphones,4,150,600
CUST04903,Brett Garcia,fstone@example.com,21/3/2015,External Hard Drive,5,120,600
CUST04904,Linda Fernandez,chase15@example.org,26/8/2017,Laptop,2,1000,2000
CUST04905,Taylor Herrera,nicholas23@example.net,29/8/2023,Smartwatch,5,200,1000
CUST04906,Brent Richardson,laurarodriguez@example.com,8/11/2017,External Hard Drive,2,120,240
CUST04907,Patrick Blevins,amandamarshall@example.org,13/5/2018,Camera,1,500,2000
CUST04908,Stephanie Clark,kathleenguzman@example.net,28/6/2024,Mouse,1,50,50
CUST04909,Michael Frederick,dmcclain@example.com,30/6/2024,Keyboard,1,100,100
CUST04910,Tiffany Harris,richard66@example.com,12/3/2019,Speaker,1,180,180
CUST04911,Melinda Rodriguez,alexander10@example.org,28/9/2019,Headphones,5,150,750
CUST04912,John Greene,graywhitney@example.org,19/10/2020,Camera,1,500,1500
CUST04913,Bonnie Vang,christian83@example.com,20/9/2020,Router,1,80,80
CUST04914,Tonya King,jsmith@example.org,29/1/2021,Speaker,5,180,900
CUST04915,Amanda Mcguire,stewartrhonda@example.com,1/4/2017,Printer,1,250,250
CUST04916,Douglas Jones,rebecca84@example.com,19/12/2019,Speaker,5,180,900
CUST04917,Lynn Hammond,amysmith@example.com,21/8/2020,Camera,1,500,1500
CUST04918,Alyssa Watson,wrighthenry@example.com,26/3/2019,Tablet,5,400,2000
CUST04919,Ryan Wyatt,johnjones@example.com,23/1/2016,Tablet,3,400,1200
CUST04920,Gerald Meyer,jared46@example.com,10/10/2015,Printer,4,250,1000
CUST04921,Ashley Vega,paynebrenda@example.net,23/4/2016,USB Flash Drive,4,20,80
CUST04922,Gregory Brown,melissa38@example.org,26/8/2021,Camera,1,500,2500
CUST04923,Roy Jefferson,qleonard@example.com,16/9/2017,External Hard Drive,5,120,600
CUST04924,Timothy Chandler,williamharris@example.org,21/1/2021,Monitor,5,300,1500
CUST04925,Philip Rich,ricardo53@example.net,16/1/2021,Monitor,4,300,1200
CUST04926,John York,omay@example.net,14/11/2015,External Hard Drive,1,120,120
CUST04927,Andrew Serrano,gpeters@example.org,25/11/2018,Camera,1,500,1500
CUST04928,Danny Cole,davidramirez@example.net,8/3/2022,Tablet,5,400,2000
CUST04929,Brent Cook,jburton@example.org,15/1/2016,Printer,4,250,1000
CUST04930,Jennifer Khan,njenkins@example.com,6/2/2016,Smartphone,1,700,700
CUST04931,Eric Murphy,oliviaperez@example.com,6/2/2020,Mouse,5,50,250
CUST04932,Kristen Gillespie,williamriley@example.com,16/9/2024,USB Flash Drive,5,20,100
CUST04933,Thomas Hill,terryanna@example.net,19/12/2023,Smartphone,2,700,1400
CUST04934,Karen Cabrera,smithjoseph@example.org,17/10/2017,Keyboard,4,100,400
CUST04935,Dr. Amanda Hodges,moralesbarry@example.com,21/2/2023,Tablet,3,400,1200
CUST04936,Karen Ford,rodneyrobertson@example.net,12/6/2022,Keyboard,5,100,500
CUST04937,Eddie Gonzalez,ewhite@example.org,23/9/2016,Speaker,1,180,180
CUST04938,Zachary Evans,bgreen@example.com,29/1/2021,Mouse,2,50,100
CUST04939,Jeffery Brown,kmartinez@example.org,26/7/2021,Keyboard,4,100,400
CUST04940,Chad Mays,valenzuelakimberly@example.org,28/3/2018,Router,1,80,80
CUST04941,Rachel Evans,davidsummers@example.com,28/11/2018,Headphones,2,150,300
CUST04942,Jacob Chavez,yburns@example.org,14/7/2017,Headphones,3,150,450
